Descuento,Deuda,Edad,Unidades curriculares 1.º semestre (matriculadas),Unidades curriculares 1.º semestre (evaluadas),Unidades curriculares 1.º semestre (aprobadas),Desarrollo de Tareas (%),Asistencia (%),Promedio ponderado del semestre,¿La distancia y la separación de mi familia para estudiar en la universidad me hacen considerar abandonar mis estudios.?,¿La incompatibilidad entre mis horarios de trabajo y las clases me llevaría a abandonar la carrera.?,¿La calidad de la enseñanza y las metodologías docentes me desmotivan al punto de pensar en abandonar?,"¿La falta de recursos económicos, becas o facilidades de pago me haría interrumpir mis estudios?","¿Me siento poco integrado/a con mis compañeros y actividades universitarias, lo que me hace pensar en abandonar?","¿El estrés, la ansiedad u otros problemas de bienestar asociados a la vida universitaria me hacen considerar abandonar?",¿La falta de seguridad dentro o cerca del campus influye en mi intención de abandonar?,¿La retroalimentación tardía o poco clara de los docentes afecta mi continuidad y me hace pensar en abandonar?,¿La carrera/facultad donde estoy matriculado no cumple mis expectativas y me hace pensar en retirarme?,¿La dificultad de los cursos supera mis capacidades actuales y me lleva a considerar dejar la universidad?,¿Cuento con poco apoyo familiar para continuar mis estudios y eso me hace considerar el abandono?,"¿Me cuesta adaptarme a la cultura y normas institucionales, lo que afecta mi permanencia?","¿No veo una trayectoria profesional clara a partir de mi carrera actual, por lo que consideraría retirarme?",PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
312.85,645.25,20,4,3,2,87.5,100.0,13.86,2,1,1,1,4,5,1,5,1,1,4,1,4,-2.0916438594030056,2.170823958580412,-1.4062263427534878,0.250635051208683,0.739299162271888,0.2385652111599164,-0.23118337629439942,2.145990641308549,-1.4502154392564504,-0.48395956309754223
381.16,1502.3,21,4,3,2,71.5,71.2,14.46,3,3,3,5,5,5,4,4,3,1,3,1,1,-2.205299850821364,0.8305505169627614,1.35536267813244,-2.5182337358811737,-0.5834033603903266,0.7447818055245131,0.10605194929850517,0.002008884161661027,-0.2620290368695868,0.3296929964853325
512.54,9.98,21,7,6,4,74.8,95.9,13.36,5,2,1,5,5,5,2,4,1,1,2,2,1,0.9422784160102059,0.6662285802303773,0.3552760677099972,0.08582411364794522,-1.210477949706668,0.23302056024728085,-0.09522257642518697,1.0144621654174335,-0.49842322388387783,0.5328065175626131
224.44,396.18,25,4,4,2,80.7,82.9,12.31,3,5,5,2,2,2,2,1,3,3,3,2,2,-1.936096253276039,0.7137583328623991,-0.7419094739568959,-0.906718176350119,-0.22770511141695796,0.24479260768332115,1.4411911856491282,-0.40525967639579996,1.732735978406636,-0.24111982566802329
543.7,435.23,20,7,6,5,83.9,96.6,15.55,1,1,2,5,5,4,4,2,3,4,4,4,5,1.422802160121155,0.42621715390161585,0.26019688474800173,2.0810080047005144,1.4780984253433893,0.7711955667950651,0.49138119944354086,0.22814283876405927,-1.7789800716019546,-0.5272188939110334
309.85,132.7,23,5,5,3,67.7,99.3,12.06,5,1,4,1,1,1,4,3,5,5,2,2,1,-0.8426658334224144,0.22642250788929097,-1.1136870091284266,0.504330681266102,-0.2270779982406678,-1.261262663677644,-0.6687854867540105,-1.3275798715250644,1.9001731174361642,-1.4602959349561937
1089.12,489.66,25,5,5,3,78.3,89.4,13.36,5,5,4,2,2,2,1,3,5,2,2,3,1,-0.5725626518818446,1.2279465059492052,-0.90224878241168,-0.44066135773887716,-0.8288280276248586,0.14814802036704272,0.43395549016405877,-0.6570806275129053,2.1257343103897113,0.5651100859583479
1003.13,1808.15,22,8,8,5,76.5,88.0,12.69,1,4,1,3,2,4,3,4,1,4,1,1,2,2.2587645346038054,-1.10054628682292,-0.16770666322402575,-0.9060045584868149,0.6563817707193339,-0.34926254854446637,-0.562561168387127,-0.432890195590451,-0.7949930265102451,1.9307558894558388
1162.1,361.13,19,4,3,2,74.1,78.2,12.29,1,5,1,4,1,4,4,1,2,5,5,3,5,-2.4522893343269367,-0.11481658230865383,-1.364149521878556,-0.1818075686323211,1.4459641688207465,0.8272173598561822,0.31112957575950173,-0.011532117957166686,-1.8611978888821514,1.622720341634825
382.04,1224.35,19,4,4,3,87.1,100.0,16.54,5,3,5,3,3,5,5,4,4,4,2,1,4,-1.2748988586884828,1.2510264375054785,-0.06065838054180547,0.5046608704782214,1.6750408087290531,-0.5714275707106834,-0.1662544575650122,-0.0031160410129352366,1.804805946780256,0.10277774091492661
315.63,729.13,23,6,5,3,86.9,77.9,13.2,3,5,1,2,4,4,4,5,2,4,1,1,5,-0.43457208934983826,-0.08023264014665862,-1.0521696915624845,-0.8281015340035893,1.158131703472045,0.5772063660087059,-0.8473548222967096,-0.7743630432021569,-0.45525449544465946,0.9243034018452632
954.58,385.5,18,4,3,2,87.6,79.5,10.69,2,3,5,5,2,5,3,1,5,1,2,5,1,-2.4134208490852798,0.7464713641493975,-0.0662291505008903,0.01829776468308363,-0.7185001303579696,-0.6987331879473836,0.9760567229940823,-1.028004686121655,0.5369230166601465,0.2607779119193898
137.41,451.25,22,7,7,4,71.7,85.4,10.8,3,4,5,2,2,4,1,4,5,2,2,5,3,0.9200636127804344,-0.7232974987430705,-0.7489198464394627,-0.609603480594785,-0.454634419275209,-0.44813742605231166,0.3792985187347579,-0.2279757703802663,0.7657552697735618,-1.8791968277698363
248.64,455.48,18,8,7,3,65.7,82.3,8.6,4,4,3,3,2,5,1,5,3,4,1,3,5,0.5710092507104675,-2.4325984360089508,-0.924065944289646,-0.70572634499856,0.1011350175407204,-0.9170877909945939,-0.7606196261284416,0.4098299677629467,-0.6814450297906504,-0.47667842126780113
1411.63,340.18,21,8,8,5,82.8,69.2,12.9,4,3,3,5,2,5,1,5,2,3,1,5,3,2.259118563816865,-1.019712683402166,-0.8896599657875054,-0.46875558158813024,-1.29852081956223,-0.5042810187011205,-1.5311083790641744,0.6105787364323999,-0.37244932889779236,1.713917837023439
248.32,135.4,23,5,5,2,84.4,72.9,7.18,1,2,1,4,4,3,5,1,1,5,1,5,5,-1.761341590821079,-1.5503607689687084,-0.49699649327565015,1.4367090367918722,-0.0876807286184853,0.307886653866191,-0.4510927545198867,-1.5846948515130068,-2.0029832653672774,0.5856433353208761
540.49,430.09,23,8,7,4,100.0,78.1,10.55,1,5,3,1,5,2,1,1,2,4,1,3,5,1.4719998065032116,-0.69439294846219,-1.644236472067527,0.9614181473087349,0.3423305153576459,0.3017664045594565,1.5863160677843815,-0.8685152516147622,-0.4840735343530017,0.9937949945603849
107.21,386.92,20,6,5,3,70.2,67.5,10.09,3,4,2,5,4,5,4,4,3,5,3,2,5,-0.8959056185870785,-1.9636899456515327,-0.11453009993121695,-1.3356520018339784,0.710750523029356,0.8129819968392432,-0.5339602992921906,-0.20552973085371856,-1.2543076663895256,-0.30090512982437395
328.86,837.53,22,4,4,4,90.2,82.4,17.85,4,3,3,4,2,1,4,1,1,1,1,2,4,-0.41232806758158813,3.0779931688097624,0.7336031908416427,0.0005641336798266258,-0.019452520305065092,-0.4563109815548735,-0.5451680358694594,-0.4562881064694352,0.4679937128847002,1.2531473730042828
69.27,740.46,27,5,5,4,87.1,81.7,14.9,3,1,5,3,5,2,5,1,1,2,3,5,5,-0.04589811957760051,1.4221417469559077,0.32236360774488415,1.2933691345022438,-0.3105674644907289,0.9644215283473795,0.18946391032597765,0.08700169118498749,0.3396048852109663,-0.0842759389402924
649.13,712.81,27,4,4,2,86.8,93.7,12.06,5,2,1,2,1,1,4,5,1,3,2,2,2,-1.8938086596124846,1.4509199180577674,-0.890447762569321,0.4851698933164614,0.0006327851536770679,-0.41940934427390547,-2.2797396468788946,0.05992175864506354,1.2503877592405637,0.92958690122589
605.19,804.85,27,6,5,3,83.8,100.0,12.96,1,2,5,4,1,2,3,4,4,5,1,1,4,-0.4541578232391824,-0.08015276727004125,0.012182268622037612,0.3453016831290796,2.423330806493644,-0.3923299844594208,-0.7769913057923425,-0.7989405513890666,1.4342004177924041,-0.24669948045960619
174.38,683.68,22,4,4,3,81.7,76.9,13.59,1,4,1,5,1,5,1,2,4,1,3,1,2,-1.4964029001560097,1.1623812522320673,0.3455502542076451,-1.9925396506397475,0.05459658989666297,1.1406999966964575,-0.07431018471692667,-0.302662650989559,-0.5829326366089578,-0.8760192513994515
301.18,384.11,29,7,6,5,80.4,66.0,15.25,5,4,5,1,4,1,5,2,5,4,5,2,2,1.4126595318345523,0.27573196723372717,-1.2435774168444462,-1.3439709496606307,-0.5220372876153336,1.8589661406263478,0.32876243322413445,-1.14445344550734,2.5796046362135776,-0.7512672443721526
246.73,285.43,17,6,5,4,73.1,80.1,17.2,4,4,1,2,1,4,1,1,1,4,5,1,3,0.35700710418269616,0.8361320324598257,-1.4848546730127063,-1.0332209631189984,-0.7140619663608985,0.14321527468626077,0.48322329440060763,1.4210503716389078,-0.923795248486652,-0.17421975964121095
110.94,1230.39,19,5,4,3,72.9,99.1,14.27,3,5,1,1,4,4,1,5,2,2,2,2,1,-0.9795385262946247,1.2838430411101143,-0.20451055280662872,-0.8848557135125834,-0.3982462299295173,-0.6810577399854171,1.0718258088098152,0.46480715373633036,-0.5828004969367383,-0.5372917022614347
107.85,406.25,25,5,5,4,90.8,89.3,14.29,1,5,4,5,2,2,2,2,2,1,4,1,1,-0.08717717651318976,1.733570726741978,0.6663441087549624,-1.3212536200698168,0.9402805346426696,0.3314612116071589,1.509741849331738,0.45377877996502786,1.2856624661662261,-0.45693958400109264
200.08,375.91,21,5,5,4,83.8,88.6,14.5,2,2,1,5,4,5,4,1,4,4,1,5,1,-0.33154644854589366,0.45112690027979296,0.7003486791113981,1.3320764626141661,-1.0163563807161118,0.3125237687638879,0.4917544601130618,-1.9375342175238686,-0.777108286357082,-0.9507866425014221
238.59,281.17,23,7,6,5,76.2,94.6,17.18,1,1,2,2,5,2,3,5,4,4,5,1,2,1.5678480319305363,1.018237827463368,-0.6437216231100886,-0.32260080681306474,1.2341319851363277,0.4860829814557345,0.37849861842005383,0.2560611358558961,-0.7682077465858114,-2.0505709709474065
627.65,257.45,24,7,6,4,61.0,72.1,13.15,4,1,2,4,4,5,2,1,5,4,2,1,2,0.6826597453788693,-1.0720289536063938,-0.25663573719256755,-1.091770568932928,-1.7246314144625199,1.8666144402681968,-0.4570115665045818,-1.2035491241148895,-0.4629225682226176,-0.2952843324968996
472.98,716.72,21,5,4,2,89.0,80.1,11.39,1,4,1,5,5,1,5,1,5,5,1,3,1,-1.6785462173323753,-0.1430639091599164,0.9688225593304028,0.778165453584265,0.41760952736018714,-0.10869822046151836,1.0890210912507592,-3.2099381320977587,-0.5247644898767545,0.1345778371964801
426.94,1814.05,24,8,7,5,66.5,69.6,12.66,2,3,3,4,5,3,3,1,1,1,1,1,2,2.062485241640101,-0.5583959871182251,1.4561719796002375,-2.0037755765200367,-1.3192017886052492,0.8537680331327346,0.5054023946196704,-0.6945902811636122,-0.7915463477638117,1.4902859724446813
267.3,357.67,23,4,4,2,60.9,87.4,11.02,3,1,4,5,5,1,4,3,5,5,1,5,5,-2.183809734955055,-0.5349261416411595,1.2009923633312776,1.2182790037001368,0.35984331617647386,-0.1808935902422898,-0.2569478532895208,-1.5373596642272698,-0.8378301709201157,-1.1912776650673778
1107.44,1414.36,24,4,4,3,68.6,89.4,15.15,5,4,3,5,5,5,1,2,1,5,3,1,2,-1.4331690976040763,0.07086040942175026,0.7536482796861074,-0.3205587005771463,-0.940487551166918,1.5011065781631598,1.0396112145390541,1.3183157950214395,0.33667229052499476,2.2167497866306256
327.83,1285.35,17,4,3,2,76.4,92.8,10.7,5,1,1,5,5,1,2,1,4,5,4,5,2,-2.4760977861213243,0.15204044282955606,1.4587742013476357,2.6721365532650725,-1.209453582358805,-0.42588875179257596,0.5879036062853563,0.2311730959842071,-0.946735852356356,-1.0579123469295337
1097.02,769.41,20,7,7,3,74.3,83.3,8.97,5,3,2,5,1,1,1,1,1,5,2,4,3,0.44433281640088257,-1.5827347684298072,-0.03512504930352425,1.3100587969420852,-1.1574675476710343,-1.0342152308834436,-0.6091560684164943,0.5126217094577471,-0.22730826823305625,1.8137868105293793
844.31,4234.73,16,7,7,3,78.8,74.3,8.62,1,3,1,3,4,5,2,3,2,5,5,2,1,0.165615638343686,-2.8942742995942408,1.0295795751511598,-0.6058344286705383,-0.3597783914910315,-0.012597800546946647,0.4030567903293212,1.2367884359888746,-1.5866783365669712,1.0485968671806527
1294.07,770.59,21,8,7,5,70.8,57.5,12.28,2,2,2,2,1,1,2,3,1,2,3,4,1,2.050016974057121,-0.3163235719811382,-1.3711524667204495,-1.9081140126286176,-2.138401324757385,-0.9631055858918486,-1.1658517873782732,0.020864774399714254,-1.3707809290279527,1.4751791898140023
288.16,1106.24,26,7,7,4,82.3,78.4,11.13,3,1,1,4,5,3,2,1,5,2,3,1,5,1.0932544685138017,-0.3088870594303736,0.4680803685987459,0.459659069185714,0.10749116437118433,2.6678080869688188,-0.7905449586840377,-0.6316968976237513,-0.6449843372093439,-0.5971600375326582
896.78,724.71,21,5,5,4,77.5,78.8,17.27,5,5,3,5,1,1,1,1,3,3,3,3,1,0.12453488305872572,1.5730951104987225,0.5665730760946714,-0.6851926220933838,-1.2720019708594152,-0.3245411254122312,0.4676471230853015,0.06151304677858143,1.0307328541347325,0.8881942243034822
398.1,827.22,23,4,3,2,64.2,82.6,10.92,3,2,4,4,5,2,1,2,1,3,4,1,2,-2.410641443632771,0.14730238699493764,0.6601641427784112,-1.0493888195362213,-0.866691366516172,0.42528652964064395,1.2395247156332239,1.3622968985969155,-0.457390002465717,0.23822804046224272
150.86,5575.54,20,7,7,2,51.6,81.7,6.11,4,5,5,5,1,5,1,1,4,5,5,4,2,-0.674237930991321,-4.559291182267982,3.5434973621096155,-0.8510838898004437,-0.90699180899585,0.49371872196928224,0.6472797327979976,1.5140395960870816,1.152830263461153,-0.47614206554826605
302.08,335.92,22,8,7,6,64.4,88.8,16.05,3,5,4,4,4,1,5,4,1,5,5,3,1,2.587188208073264,-0.3208106732150817,0.350728412823646,-0.9712008347290509,0.5981869872138693,-0.5792514334951221,1.4795766308321936,0.5006490976010185,0.3734313579497371,-0.23736532012959785
294.63,210.34,21,6,5,3,93.1,85.6,11.77,2,5,1,5,5,3,5,3,1,5,2,4,2,-0.5490868382637882,-0.41693425633346043,0.19742740228661215,1.000555182151905,0.5477523715500384,-0.28097001141364153,0.9674526432183362,-0.9229969377947187,-0.6292859733731617,0.6952167000186424
1098.11,436.26,26,7,7,3,90.1,100.0,9.89,5,5,3,1,2,3,3,2,5,5,1,2,5,0.5346266476036973,-0.7990811128739191,-2.1337063100254205,1.9209016011984026,1.367284811737835,0.866005426672558,-0.30402194610647437,-1.4828446710699592,2.134160199908956,1.3815634357073912
461.56,782.89,22,7,6,4,78.1,81.9,14.06,2,2,1,1,2,4,5,3,2,1,5,2,1,0.9850493415971229,0.8731810951356286,-1.4248193757695484,-1.1113329952480542,-0.24569566671278473,0.5450504481122619,-0.5372510786875485,0.052902294772398516,-0.46929425633539756,-0.2090656120330199
48.72,115.54,24,5,4,2,92.8,86.9,10.55,1,2,5,3,3,1,1,1,1,1,2,3,4,-1.500195662376755,1.228489443861099,-0.26558310873678975,0.5604712027346984,0.12821327448399986,-0.5665327542760357,1.024967765649233,0.4712836954461461,0.14865380592968017,-0.3666214807326094
477.73,1331.23,18,6,6,5,82.5,84.2,15.44,2,3,2,4,1,5,4,3,1,2,3,1,5,1.0491932624207387,0.7835212123709894,-0.08225851263283931,-0.8470404407286516,1.4502555476296435,-0.14139821974719807,-1.002553139240363,0.8237263567200589,-1.000761905670313,0.9350041213602643
225.24,589.99,17,5,5,2,77.8,72.7,8.95,3,3,4,3,3,5,1,2,1,4,5,1,5,-1.6265517623332524,-1.4437864818261472,-1.2643264324001406,-0.9360321368124449,0.17904853693566147,0.09882463186490935,0.7004314907636868,2.1739031896944145,-0.867255127564588,0.03859830158075027
529.07,223.41,23,7,6,3,76.1,77.3,10.84,4,1,1,5,5,1,3,2,4,4,2,4,4,0.23865884894467113,-0.7252449591069111,0.4527058277007911,1.3823114916578212,-0.6717716451668899,0.6808346878871822,-0.8868391953670366,-1.0573865811476395,-1.1364428371722937,-0.22028765472930903
116.46,395.32,23,8,8,4,79.9,82.8,9.84,3,2,1,1,1,5,1,2,2,4,3,4,1,1.5044114479010173,-1.5881778703528975,-1.9221568674259435,0.28372186145213507,-1.9698804354455133,0.16100839334022782,-0.4422488818470236,0.17758736238150685,-0.12619000432189093,-1.2815243349037897
548.52,1721.66,24,6,5,3,76.8,85.4,10.68,5,3,5,4,5,3,5,1,2,3,5,3,1,-0.5227219487516198,-0.5564316867094755,0.9276472155110164,0.35977850426639024,-0.761294337809334,0.8997135918289821,1.2252112731158173,0.6112626638831065,1.7248989254681306,0.8560690400490777
1295.83,467.23,22,5,4,2,81.5,81.3,11.37,4,5,1,1,1,4,3,1,3,5,5,3,1,-1.7241750391196393,-0.18822488848199384,-2.611867926832384,0.1419333041767436,-0.7793442875598106,0.8917778725988016,0.433640466299935,-0.2806710264089584,0.5694201692173224,1.4273256331515396
200.13,29.17,18,8,7,5,92.1,72.6,14.28,1,5,5,5,5,1,2,2,5,4,5,4,1,2.083843026072946,-0.33778775633951014,0.27611727216178666,-0.4196123024912845,0.37450108784626385,-0.598458943945465,2.809324642127926,-0.3214260405052028,0.28368462116993004,-1.763252686421697
13.04,654.74,22,7,6,4,76.6,88.9,13.98,4,4,1,4,5,5,4,1,3,5,5,1,2,0.7258878181814035,-0.7283329479306937,0.08411344420127595,0.19343095642759423,0.10765741173417062,1.9545178443835958,1.2331366275115971,0.005272246087455151,0.053810038651422955,-0.6191457076721993
1233.43,623.25,18,8,8,6,100.0,86.4,16.38,2,1,4,1,3,2,4,2,5,1,1,5,2,3.3792664257816476,1.812593445259571,-1.3996620258990131,1.5431004695584998,-0.2917527036986989,-1.547060497874651,0.007633168277918917,-1.7219054390803035,0.2611758089921907,0.49006670911658556
295.41,1813.26,21,5,4,1,66.5,87.5,5.39,1,4,1,2,2,5,1,5,2,5,3,2,1,-2.885922764254094,-2.4381865501018267,-0.5138526916456169,-1.2631978837840019,-0.08942252311408831,-0.3868895001092975,0.10171192561892581,0.5246696546576852,-0.9830156281201221,-0.5078709529348194
432.46,2452.51,17,5,4,2,92.0,79.4,10.84,4,1,5,5,1,1,3,5,1,4,3,2,3,-1.7475362739720108,-0.2961852248126151,1.2318003818539431,-0.03845878711618654,0.6510950210845993,-2.7161355429840883,-1.6263760949852983,1.8341372551701198,0.9296572955914548,0.5119055557107226
236.04,1086.26,21,7,6,4,90.2,77.4,14.01,5,4,3,5,2,1,5,2,2,5,3,1,1,0.8553984149078075,-0.27055159796847944,0.7161370403689502,-0.32141294756799754,0.08675116480260377,-0.7893505752599956,-0.26835412226109956,-0.4649578692718724,1.7860587775012982,0.600664819876024
292.59,602.56,26,6,6,5,72.2,84.2,15.13,5,2,4,3,3,1,4,5,4,2,1,1,1,1.1146258290689797,1.189219362749244,0.43811247833065026,-1.491751498323471,-0.44163113128588993,-0.41127564880994727,-1.2299959619766752,-1.0573374419909507,1.8267637739079305,-0.514964811711824
361.85,2305.91,22,5,4,2,73.5,68.3,9.76,1,2,4,3,1,4,2,1,4,3,1,5,3,-1.9633518643283288,-1.0586179310916728,0.6219969028559615,-0.6247514063704767,-1.3158713559990067,-0.21866587219420586,-0.4963054199217856,-1.1850330787062024,-0.44448866579758095,-0.45272910957634244
1461.19,1832.43,22,6,5,3,80.1,80.7,11.47,1,5,2,1,3,1,2,1,1,2,5,1,5,-0.2038462092640043,0.5782506831943259,-1.2184964627594683,-0.4841481270176518,1.243724397161966,1.0171385773787016,0.921598221201865,0.8464788339260905,-1.203061942072244,2.9288210895655498
678.56,306.22,20,5,4,3,64.6,73.3,13.29,2,1,1,3,3,4,1,4,5,1,2,2,1,-1.0606533514064451,0.8971231027484176,-0.46985703870931333,-2.0158943488777226,-1.450175732449386,0.15432213038059578,-0.816437568814573,-0.7572826875414642,-1.675040761368845,-0.9280835398728118
394.46,1113.96,25,6,6,4,75.1,87.5,14.71,1,5,1,2,3,1,4,2,5,1,3,5,2,0.7183971770694886,1.4787644392868997,0.2692134643893743,-0.09029431958769905,0.19802720439319602,0.921340847745689,0.6891361784023683,-2.060395899900355,-0.42102363318361874,-0.8538181551518382
99.69,1219.82,18,8,8,7,75.1,77.0,17.54,2,5,5,4,1,3,5,5,1,2,5,1,5,3.5389182882501014,0.3648618186364298,0.19605460096651592,-2.6476339230335095,2.4214165247627935,-0.8364784572999947,-0.2794419523483646,1.5534730759590107,0.049973609732696836,-0.08737698122639434
324.6,743.51,22,5,4,2,86.8,91.0,11.37,4,2,5,1,5,5,1,2,4,5,1,4,3,-1.7859323542373675,-0.441731880317459,-1.1221955226936398,1.5778734693069725,-1.1435126062529752,-0.05631326884657713,1.158340192844311,-0.312327259607137,0.9559360383474726,-0.7129949177233406
172.62,862.07,21,7,7,6,87.5,88.5,16.04,5,4,5,5,3,2,2,2,5,1,1,3,1,2.428521808949703,1.4313428817387202,1.4907065711854541,-0.1266268759758638,-0.7213454725821957,-0.722384469238898,0.7415173100249154,-0.7948846490018634,2.201455949097355,-0.8007060772035771
1058.27,276.44,23,6,5,4,74.6,78.9,15.84,5,2,4,5,2,3,5,3,1,5,3,2,1,0.21425182160629264,0.10956862661441029,-0.2637623856065669,-0.613142214440338,-0.6514173663608528,-0.4059437661517994,-0.8280094749894659,0.22645339728569075,1.134911439291728,1.681136777416813
309.67,77.51,20,7,7,5,67.9,86.6,13.64,5,5,5,1,1,1,4,4,1,1,5,4,4,1.8397287285012516,0.8905010827257255,-1.468480392369771,-0.9790865360792268,0.38616617685277865,-1.1861131898595625,0.1812119664938443,1.4485573420688869,0.8909259572854705,-0.12095063890058623
389.12,14.53,28,6,6,4,78.6,95.8,12.1,4,3,3,1,1,3,5,1,3,5,5,2,3,0.2900185890291418,-0.11541166794220077,-2.0643854296579236,0.8106238743481249,0.7141537283760062,1.4884483014906404,-0.11175946355871483,-0.3821001321006832,1.8379801966669,-0.43551592637336506
563.89,583.3,19,6,5,5,73.1,100.0,20.0,1,4,2,3,1,1,3,2,1,2,1,1,1,1.2810770543754635,2.7905095284655377,0.3345384906409426,-0.9076450612110268,0.5785647993235722,-1.7501055667931682,0.855562688811959,-0.7820571634233751,-0.5901091394869674,0.7687232788060872
312.95,678.8,16,4,4,2,72.8,91.8,11.34,3,5,2,4,1,1,2,3,2,1,2,1,1,-1.857805797592983,1.302266805920851,0.5784607712881419,-1.3445231806546074,0.28477426087698804,-2.0753167787490834,0.610410836755067,0.005258087545359218,-0.18286517432031946,0.3126044950219339
329.69,3140.87,23,4,4,3,68.4,100.0,14.68,3,1,1,5,2,1,4,2,5,3,5,4,5,-1.3664210716186391,1.19528139176891,2.6787340584184913,1.708669876549021,1.362235409633123,1.1456625322880325,-1.3559460146440858,0.2051649001894233,-0.6617110698172143,-1.186957100734328
537.88,269.17,21,7,7,4,73.7,73.1,12.19,5,3,1,4,3,3,5,4,5,2,2,1,2,1.141419734706362,-0.23863972643657386,-0.24430427722676593,-1.3807581254826198,-0.1517399669960549,0.37289388919182936,-1.5780665800523437,-1.5686319995957916,0.21415666727766372,0.09554679127323165
529.99,264.3,22,6,6,3,93.9,73.4,11.41,2,2,1,5,3,2,1,5,4,5,1,3,4,-0.2523341133846838,-0.6769821534911991,-0.2705952957757257,0.3726386126915386,0.4351769865530443,-0.38332356224986575,-1.5919949265025743,-0.6226753439463042,-0.9736536970917946,-0.5465675880189192
172.84,155.65,20,6,6,4,86.2,75.9,14.26,5,1,5,2,4,3,1,1,1,4,1,3,2,0.5598697927628478,0.20437543808206912,-0.8859775864030172,0.4053605555796714,-2.506349313840849,-1.14229431166184,0.6162425365789342,0.4016813850542958,0.6487656621513817,-0.04646487683599378
656.13,184.1,17,8,8,7,64.1,73.2,17.49,5,5,1,5,2,3,5,5,3,1,1,2,1,3.639467858256477,0.850515302637154,0.4664305422039811,-2.6317665272900514,-0.596526327203977,-1.0740905601524857,-1.2075949928897927,-1.2004728712374206,-0.4588932165081371,0.8694355405286902
63.88,505.28,20,6,6,2,75.0,69.0,6.52,5,1,1,2,5,5,1,5,1,5,1,1,5,-1.1601687024947134,-2.538557469722128,-1.3906604602246997,-0.46788138262726114,-1.2161375044868643,0.032344009932693256,-1.6905896910402416,0.8685440972285078,-1.556016375296559,0.07126318513388623
1055.05,679.99,22,8,7,5,77.9,98.0,15.47,3,5,3,3,5,2,5,1,1,1,1,5,2,2.504720258500072,1.2690895587163196,0.28079620529213134,1.2260079245320112,-0.33033083685286063,-0.2859882269948883,1.7190704948666904,-1.1613355065750173,-0.07181188709579066,2.370390737876951
91.17,925.11,20,8,8,5,82.5,81.9,11.54,1,1,4,2,3,3,1,2,4,3,5,5,3,2.191466323928571,-0.8562913350510069,-0.714186107209659,0.6624439878191646,-0.41488543924858734,-0.14854912589789332,0.751448763354455,0.7939615577619392,-0.6535387637824497,-2.4425599711134582
443.1,2463.69,21,5,4,2,87.1,82.6,9.85,3,4,2,5,1,5,4,5,1,4,3,3,5,-2.028164299288999,-1.0407540969579057,0.736870032726035,-0.06030791333499529,1.4631654387530442,-0.09728873876075046,-1.7734798073072995,1.1832929836162465,-0.08906403633664993,1.0408308087343343
1536.99,240.11,22,5,5,4,72.5,95.2,15.54,5,4,2,3,1,5,1,1,5,4,1,5,2,-0.13663750356044482,0.9009391725172745,-1.2112146612092207,1.2246016846814276,-1.4510973338589006,0.5091080838655022,0.027564733155576435,-1.1231763969370179,0.5458210988101787,1.1882003291167962
185.66,388.69,23,5,4,3,75.6,86.3,16.47,4,5,2,4,5,4,3,1,1,5,1,3,1,-0.940550609300761,0.5082475328344952,0.5093191355788781,0.06319881078276417,-1.4716459607018055,0.47397235053109543,1.6518786383966697,-0.8893026008989863,0.08959362196912542,0.6861775022152424
343.42,821.68,26,4,4,2,84.1,93.9,12.26,3,3,1,3,1,5,1,1,2,2,4,4,5,-1.9986250412683135,1.0426430887007971,-0.7115664208255249,1.2116278127131983,-0.07100434420629409,1.979040685462601,-0.4961044865370633,1.0559317255030336,-0.2608031921550225,-0.27463520740937103
344.99,388.0,23,7,7,3,62.9,90.0,6.92,5,1,1,4,1,2,1,4,5,5,3,2,2,0.09222518874774786,-2.15168454979851,-0.3004012812574687,0.24905584215022192,-0.5188755429586319,-0.08228744964999817,-1.8273479061777427,-0.039203057303841576,0.24582436103338048,-1.6899097399862728
532.21,1449.98,19,6,5,3,98.6,76.7,11.09,2,5,5,5,3,1,2,5,4,5,3,5,2,-0.6357633025625511,-0.7525507421985485,0.6840360917187511,0.19886121081276886,0.8369099407463176,-1.8149638383994582,0.709730745038359,0.13511403906461958,0.9907846357368021,-0.505259768740361
160.74,1283.49,22,8,7,7,72.8,100.0,20.0,4,1,2,3,4,1,1,2,5,4,5,1,1,3.4621810490243976,1.5298112237361752,0.9164350447735556,0.5011613439437599,-0.3027813106151517,0.65101442370878,0.6328797573554278,0.5297624830096437,0.4083231262483023,-2.2487669433397866
787.64,2294.97,21,5,4,2,64.1,82.9,9.7,1,4,1,5,2,5,3,5,5,5,1,5,5,-2.1519593253108327,-1.81932637588017,1.1036786812320047,-0.1076118924841528,1.1215807648781018,0.30247639937415677,-1.3888922400369519,-1.18176205451029,-1.817492837226682,0.056131522350922655
508.61,996.08,25,8,7,4,73.4,85.1,10.27,5,2,1,4,1,4,2,3,1,5,5,1,2,1.150549158703337,-1.8000758943240867,-0.5888761884184882,-0.2125557854582815,-0.5711957402960874,1.066302232748124,-1.470368890958504,1.6688397348893198,0.5563159085797801,0.20698865084418844
